142,9780064410144,The Grim Grotto,Lemony Snicket, HarperCollins Publishers,"[u'September', u'21st', u'2004\n']",9780064410144,The Grim Grotto: Book the Eleventh (A Series of Unfortunate Events),Lemony Snicket,HarperCollins Publishers,2004
143,9780064410472,So B. It,Sarah Weeks, HarperCollins,"[u'October', u'4th', u'2005\n']",9780064410472,So B. It,Sarah Weeks,HarperCollins Publishers,2005
144,9780064473781,You Don't Know Me,David Klass, HarperTeen,"[u'August', u'1st', u'2002\n']",9780312653026,You Don't Know Me,David Klass,Square Fish,2010
145,9780099453833,Time of Our Singing,Richard Powers, Vintage,"[u'February', u'5th', u'2004\n']",9780312422189,The Time of Our Singing,Richard Powers,Picador,2003
146,9780099468196,Bleachers,John Grisham, Arrow,"[u'July', u'15th', u'2004\n']",9780345532039,Bleachers,John Grisham,Random House Publishing Group,2011
147,9780099481683,Skipping Christmas,John Grisham, Arrow,"[u'November', u'6th', u'2004\n']",9780440422969,Skipping Christmas,John Grisham,Random House Publishing Group,2010
148,9780099490623,Slow Man,J.M. Coetzee, Vintage,"[u'September', u'7th', u'2006\n']",9780143037897,Slow Man,J. M. Coetzee,Penguin Publishing Group,2006
149,9780099494287,Blood River: A Journey to Africa's Broken Heart,Tim Butcher, Vintage,"[u'January', u'3rd', u'2008\n']",9780802118776,Blood River: A Journey to Africa's Broken Heart,Tim Butcher,"Grove/Atlantic, Inc.",2008
150,9780099549345,Warm Bodies,Isaac Marion, Random House Vintage,"[u'October', u'28th', u'2010\n']",9781476717463,Warm Bodies,Isaac Marion,Atria/Emily Bestler Books,2012
151,9780099559245,Night Film,Marisha Pessl, Windmill Books,"[u'January', u'30th', u'2014\n']",9780812979787,Night Film,Marisha Pessl,Random House Publishing Group,2014
152,9780099592419,The Moor's Last Sigh,Salman Rushdie, Vintage,"[u'July', u'4th', u'1996\n']",9780679744665,The Moor's Last Sigh,Salman Rushdie,Knopf Doubleday Publishing Group,1997
153,9780140297997,Austerlitz,W.G. Sebald, Penguin Books Ltd,"[u'July', u'4th', u'2002\n']",9780812982619,Austerlitz,W. G. Sebald,Random House Publishing Group,2011
154,9780141009865,Tishomingo Blues,Elmore Leonard, Penguin,"[u'February', u'6th', u'2003\n']",9781598534924,Elmore Leonard: Four Later Novels: Get Shorty / Rum Punch / Out of Sight / Tishomingo Blues,Elmore Leonard,Library of America,2016
155,9780141015873,The Confessor,Daniel Silva, Penguin,"[u'April', u'1st', u'2004\n']",9780451211484,The Confessor (Gabriel Allon Series #3),Daniel Silva,Penguin Publishing Group,2004
156,9780141325026,The Enemy,Charlie Higson, Penguin UK,"[u'September', u'3rd', u'2009\n']",9781484721469,The Enemy (Enemy Series #1),Charlie Higson,Disney Press,2014
157,9780141329994,The Lightning Thief,Rick Riordan, Puffin,"[u'December', u'1st', u'2009\n']",9780786838653,The Lightning Thief (Percy Jackson and the Olympians Series #1),Rick Riordan,Disney-Hyperion,2006
158,9780141335742,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan, Puffin,"[u'October', u'2nd', u'2012\n']",9781423142003,The Mark of Athena (The Heroes of Olympus Series #3),Rick Riordan,Disney Press,2014
159,9780141339283,The Burning Shadow,Michelle Paver, Puffin,"[u'January', u'16th', u'2014\n']",9780142422854,The Burning Shadow,Michelle Paver,Penguin Young Readers Group,2015
160,9780141346885,The Last Olympian,Rick Riordan, Penguin Group,[u'2013\n'],9781423101505,The Last Olympian (Percy Jackson and the Olympians Series #5),Rick Riordan,Disney-Hyperion,2011
161,9780141382890,The Titan's Curse,Rick Riordan, Puffin Books,"[u'May', u'5th', u'2007\n']",9781423101482,The Titan's Curse (Percy Jackson and the Olympians Series #3),Rick Riordan,Disney-Hyperion,2008
162,9780141383354,Airman,Eoin Colfer, Puffin,[u'2008\n'],9781423107514,Airman,Eoin Colfer,Disney-Hyperion,2009
163,9780142001431,Year of Wonders: A Novel of the Plague,Geraldine Brooks, Penguin,"[u'April', u'30th', u'2002\n']",9780142001431,Year of Wonders: A Novel of the Plague,Geraldine Brooks,Penguin Publishing Group,2002
164,9780142001745,The Secret Life of Bees,Sue Monk Kidd, REVIEW,"[u'January', u'28th', u'2003\n']",9780142001745,The Secret Life of Bees,Sue Monk Kidd,Penguin Publishing Group,2003
165,9780142001806,The Eyre Affair,Jasper Fforde, Penguin Books,"[u'February', u'25th', u'2003\n']",9780142001806,The Eyre Affair (Thursday Next Series #1),Jasper Fforde,Penguin Publishing Group,2003
166,9780142002001,Youth: Scenes from Provincial Life II,J.M. Coetzee, Penguin Books,"[u'October', u'7th', u'2003\n']",9780142002001,Youth: Scenes from Provincial Life II,J. M. Coetzee,Penguin Publishing Group,2003
167,9780142003800,Drop City,T.C. Boyle, Penguin Books,"[u'January', u'27th', u'2004\n']",9780142003800,Drop City,T. C. Boyle,Penguin Publishing Group,2004
168,9780142004128,White Mughals: Love and Betrayal in Eighteenth-Century India,William Dalrymple, Penguin Books,"[u'April', u'27th', u'2004\n']",9780006550969,White Mughals: Love and Betrayal in Eighteenth-Century India,William Dalrymple,HarperCollins Publishers,2003
169,9780142004548,The Rice Mother,Rani Manicka, Penguin Books,"[u'July', u'27th', u'2004\n']",9780142004548,The Rice Mother,Rani Manicka,Penguin Publishing Group,2004
170,9780142402481,Triss,Brian Jacques, Firebird,"[u'September', u'9th', u'2004\n']",9780441010950,Triss (Redwall Series #15),Brian Jacques,Penguin Publishing Group,2003
171,9780142406250,The Truth About Forever,Sarah Dessen, Penguin Group Inc.,"[u'May', u'11th', u'2004\n']",9780142406250,The Truth about Forever,Sarah Dessen,Penguin Young Readers Group,2006
172,9780142406632,The Ruins of Gorlan,John Flanagan, Puffin Books,"[u'June', u'8th', u'2006\n']",9780142406632,The Ruins of Gorlan (Ranger's Apprentice Series #1),John Flanagan,Penguin Young Readers Group,2006
173,9780142412145,Let It Snow: Three Holiday Romances,John Green, Speak,"[u'October', u'2nd', u'2008\n']",9780147515018,Let It Snow: Three Holiday Romances,John Green,Penguin Young Readers Group,2014
174,9780142501559,This Lullaby,Sarah Dessen, Speak,"[u'March', u'8th', u'2004\n']",9780142501559,This Lullaby,Sarah Dessen,Penguin Young Readers Group,2004
175,9780143017868,Three Day Road,Joseph Boyden, Penguin Canada,"[u'March', u'14th', u'2006\n']",9780143037071,Three Day Road,Joseph Boyden,Penguin Publishing Group,2006
176,9780143034353,The Well of Lost Plots,Jasper Fforde, Penguin Books,"[u'August', u'3rd', u'2004\n']",9780143034353,The Well of Lost Plots (Thursday Next Series #3),Jasper Fforde,Penguin Publishing Group,2004
177,9780143034759,Alexander Hamilton,Ron Chernow, Penguin Books,"[u'March', u'29th', u'2005\n']",9780143034759,Alexander Hamilton,Ron Chernow,Penguin Publishing Group,2005
178,9780143036432,Dark Fire,C.J. Sansom, Penguin Books,"[u'December', u'27th', u'2005\n']",9780143036432,Dark Fire (Matthew Shardlake Series #2),C. J. Sansom,Penguin Publishing Group,2005
179,9780143036661,March,Geraldine Brooks, Penguin,"[u'January', u'31st', u'2006\n']",9780143036661,March,Geraldine Brooks,Penguin Publishing Group,2006
180,9780143038412,"Eat, Pray, Love",Elizabeth Gilbert, Riverhead Books,"[u'January', u'30th', u'2007\n']",9780143038412,"Eat, Pray, Love: One Woman's Search for Everything Across Italy, India and Indonesia",Elizabeth Gilbert,Penguin Publishing Group,2007
181,9780143038603,An Ordinary Man: An Autobiography,Paul Rusesabagina, Penguin Books,"[u'February', u'27th', u'2007\n']",9780143038603,An Ordinary Man: An Autobiography,Paul Rusesabagina,Penguin Publishing Group,2007
182,9780143124870,A Tale for the Time Being,Ruth Ozeki, Penguin Books,"[u'December', u'31st', u'2013\n']",9780143124870,A Tale for the Time Being,Ruth Ozeki,Penguin Publishing Group,2013
183,9780147520500,Between the World and Me,Ta-Nehisi Coates, Random House Audio,"[u'July', u'14th', u'2015\n']",9780812993547,Between the World and Me,Ta-Nehisi Coates,Random House Publishing Group,2015
184,9780152063115,The Dead and the Gone,Susan Beth Pfeffer, HMH Books for Young Readers,"[u'June', u'1st', u'2008\n']",9780547258553,The Dead and the Gone (Life As We Knew It #2),Susan Beth Pfeffer,Houghton Mifflin Harcourt,2010
185,9780152063962,Graceling,Kristin Cashore, Harcourt,"[u'August', u'15th', u'2008\n']",9780547258300,Graceling (Graceling Realm Series #1),Kristin Cashore,Houghton Mifflin Harcourt,2009
186,9780152064082,Dead Is the New Black,Marlene Perez, HMH Books for Young Readers,"[u'September', u'1st', u'2008\n']",9780152064082,Dead Is the New Black (Dead Is Series #1),Marlene Perez,Houghton Mifflin Harcourt,2008
187,9780156031448,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Temple Grandin, Harcourt,"[u'January', u'2nd', u'2006\n']",9780156031448,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Temple Grandin,Houghton Mifflin Harcourt,2006
188,9780224087889,The Sex Lives of Siamese Twins,Irvine Welsh, Jonathan Cape,"[u'May', u'1st', u'2014\n']",9780804173216,The Sex Lives of Siamese Twins,Irvine Welsh,Knopf Doubleday Publishing Group,2016
189,9780224094153,The Sense of an Ending,Julian Barnes, Jonathan Cape,"[u'August', u'4th', u'2011\n']",9780307947727,The Sense of an Ending,Julian Barnes,Knopf Doubleday Publishing Group,2012
190,9780224097000,H is for Hawk,Helen Macdonald, Jonathan Cape,"[u'July', u'31st', u'2014\n']",9780802124739,H Is for Hawk,Helen Macdonald,"Grove/Atlantic, Inc.",2016
191,9780241143957,The Stone Gods,Jeanette Winterson, Hamish Hamilton,"[u'April', u'14th', u'2008\n']",9780156035729,The Stone Gods,Jeanette Winterson,Houghton Mifflin Harcourt,2009
192,9780241144145,NW,Zadie Smith, Hamish Hamilton,"[u'September', u'4th', u'2012\n']",9780143123934,NW,Zadie Smith,Penguin Publishing Group,2013
193,9780241978894,Everything Is Illuminated,Jonathan Safran Foer, Penguin,"[u'August', u'4th', u'2016\n']",9780544484009,Everything Is Illuminated,Jonathan Safran Foer,Houghton Mifflin Harcourt,2015
194,9780307237699,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama, Crown,"[u'October', u'17th', u'2006\n']",9780307237705,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,Crown/Archetype,2007
195,9780307263575,Cancer Vixen,Marisa Acocella Marchetto, Knopf,"[u'September', u'26th', u'2006\n']",9780375714740,Cancer Vixen,Marisa Acocella Marchetto,Knopf Doubleday Publishing Group,2009
196,9780307263988,St. Lucy's Home for Girls Raised by Wolves: Stories,Karen Russell, Knopf,"[u'September', u'5th', u'2006\n']",9780307276674,St. Lucy's Home for Girls Raised by Wolves,Karen Russell,Knopf Doubleday Publishing Group,2007
197,9780307264237,A Mercy,Toni Morrison, Knopf,"[u'November', u'11th', u'2008\n']",9780307276766,A Mercy,Toni Morrison,Knopf Doubleday Publishing Group,2009
198,9780307265432,The Road,Cormac McCarthy, Alfred A. Knopf,"[u'September', u'26th', u'2006\n']",9780307387899,The Road,Cormac McCarthy,Knopf Doubleday Publishing Group,2007
199,9780307265746,The Lowland,Jhumpa Lahiri, Knopf,"[u'September', u'24th', u'2013\n']",9780307278265,The Lowland,Jhumpa Lahiri,Knopf Doubleday Publishing Group,2014
200,9780307266309,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher McDougall, Knopf,"[u'May', u'5th', u'2009\n']",9780307279187,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher McDougall,Knopf Doubleday Publishing Group,2011
201,9780307266354,Divisadero,Michael Ondaatje, Knopf Publishing Group,"[u'May', u'29th', u'2007\n']",9780307279323,Divisadero,Michael Ondaatje,Knopf Doubleday Publishing Group,2008
202,9780307268198,Open: An Autobiography,Andre Agassi, Knopf,"[u'November', u'9th', u'2009\n']",9780307388407,Open: An Autobiography,Andre Agassi,Knopf Doubleday Publishing Group,2010
203,9780307269751,Män som hatar kvinnor,Stieg Larsson, Knopf,"[u'September', u'16th', u'2008\n']",9788901116150,Man Som Hatar Kvinnor (The Girl with the Dragon Tattoo),Stieg Larsson,Pul,2011
204,9780307269980,Flickan som lekte med elden,Stieg Larsson, Alfred A. Knopf,"[u'July', u'28th', u'2009\n']",9788901117331,Flickan Som Lekte Med Elden (The Girl Who Played with Fire),Stieg Larsson,Pul,2011
205,9780307269997,Luftslottet som sprängdes,Stieg Larsson, Knopf,"[u'May', u'23rd', u'2010\n']",9787020084753,Luftslottet Som Sprangdes (The Girl Who Kicked the Hornet's Nest),Stieg Larsson,Ren Min Wen Xue Chu Ban She/Tsai Fong Books,2011
206,9780307271037,The Buried Giant,Kazuo Ishiguro, Knopf,"[u'March', u'3rd', u'2015\n']",9780307455796,The Buried Giant,Kazuo Ishiguro,Knopf Doubleday Publishing Group,2016
207,9780307271082,Americanah,Chimamanda Ngozi Adichie, Knopf,"[u'May', u'14th', u'2013\n']",9780307455925,Americanah,Chimamanda Ngozi Adichie,Knopf Doubleday Publishing Group,2014
208,9780307275554,The Devil Wears Prada,Lauren Weisberger, Anchor Books,"[u'May', u'30th', u'2006\n']",9780767914765,The Devil Wears Prada,Lauren Weisberger,Crown/Archetype,2004
209,9780307277671,The Da Vinci Code,Dan Brown, Anchor,"[u'March', u'28th', u'2006\n']",9780307474278,The Da Vinci Code,Dan Brown,Knopf Doubleday Publishing Group,2009
210,9780307277749,Marie Antoinette: The Journey,Antonia Fraser, Anchor Books,"[u'September', u'12th', u'2006\n']",9780385489492,Marie Antoinette: The Journey,Antonia Fraser,Knopf Doubleday Publishing Group,2002
211,9780307278357,Remainder,Tom McCarthy, Vintage,"[u'February', u'13th', u'2007\n']",9780307278357,Remainder,Tom McCarthy,Knopf Doubleday Publishing Group,2007
212,9780307278364,The Sunset Limited,Cormac McCarthy, Vintage,"[u'October', u'24th', u'2006\n']",9780307278364,The Sunset Limited: A Novel in Dramatic Form,Cormac McCarthy,Knopf Doubleday Publishing Group,2006
213,9780307341563,Dark Places,Gillian Flynn, Shaye Areheart Books,"[u'May', u'5th', u'2009\n']",9780307341570,Dark Places,Gillian Flynn,Crown/Archetype,2010
214,9780307346605,World War Z: An Oral History of the Zombie War,Max Brooks, Crown,"[u'September', u'12th', u'2006\n']",9780307346612,World War Z: An Oral History of the Zombie War,Max Brooks,Crown/Archetype,2007
215,9780307352149,Quiet: The Power of Introverts in a World that Can't Stop Talking,Susan Cain," Crown Publishing Group/Random House, Inc.","[u'January', u'24th', u'2012\n']",9780307352156,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,Crown/Archetype,2013
216,9780307356369,The Abstinence Teacher,Tom Perrotta, Random House Canada,"[u'October', u'16th', u'2007\n']",9780312363543,The Abstinence Teacher,Tom Perrotta,St. Martin's Press,2008
217,9780307377326,Asterios Polyp,David Mazzucchelli, Pantheon,"[u'July', u'7th', u'2009\n']",9780307377326,Asterios Polyp,David Mazzucchelli,Knopf Doubleday Publishing Group,2009
218,9780307381460,Nefertiti,Michelle Moran, Crown Publishing Group,"[u'July', u'10th', u'2007\n']",9780307381743,Nefertiti,Michelle Moran,Crown/Archetype,2008
219,9780307381750,The Heretic Queen,Michelle Moran, Crown,"[u'September', u'16th', u'2008\n']",9780307381767,The Heretic Queen,Michelle Moran,Crown/Archetype,2009
220,9780307389077,The Gone-Away World,Nick Harkaway, Vintage,"[u'August', u'11th', u'2009\n']",9780307389077,The Gone-Away World,Nick Harkaway,Knopf Doubleday Publishing Group,2009
221,9780307394958,Skeletons at the Feast,Chris Bohjalian, Crown,"[u'May', u'6th', u'2008\n']",9780307394965,Skeletons at the Feast,Chris Bohjalian,Crown/Archetype,2009
222,9780307395986,Look Me in the Eye: My Life with Asperger's,John Elder Robison, Crown,"[u'September', u'25th', u'2007\n']",9780307396181,Look Me in the Eye: My Life with Asperger's,John Elder Robison,Crown/Archetype,2008
223,9780307429834,True History of the Kelly Gang,Peter Carey, Vintage,"[u'December', u'18th', u'2007\n']",9780375724671,True History of the Kelly Gang,Peter Carey,Knopf Doubleday Publishing Group,2001
224,9780307453426,"Coming Apart: The State of White America, 1960-2010",Charles Murray, Crown Forum,"[u'January', u'31st', u'2012\n']",9780307453433,"Coming Apart: The State of White America, 1960-2010",Charles Murray,The Crown Publishing Group,2013
225,9780307477477,A Visit From the Goon Squad,Jennifer Egan, Anchor Books,"[u'March', u'22nd', u'2011\n']",9780307477477,A Visit from the Goon Squad,Jennifer Egan,Knopf Doubleday Publishing Group,2011
226,9780307592736,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed, Knopf,"[u'March', u'20th', u'2012\n']",9780307476074,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,Knopf Doubleday Publishing Group,2013
227,9780307592835,A Visit From the Goon Squad,Jennifer Egan, Knopf,"[u'June', u'8th', u'2010\n']",9780307477477,A Visit from the Goon Squad,Jennifer Egan,Knopf Doubleday Publishing Group,2011
228,9780307593955,Satin Island,Tom McCarthy, Knopf,"[u'February', u'17th', u'2015\n']",9780307739629,Satin Island,Tom McCarthy,Knopf Doubleday Publishing Group,2016
229,9780307596901,The Woman Upstairs,Claire Messud, A. A. Knopf,"[u'April', u'30th', u'2013\n']",9780307596901,The Woman Upstairs,Claire Messud,Knopf Doubleday Publishing Group,2013
230,9780307713544,The Invisible Bridge,Julie Orringer, Random House Audio,"[u'May', u'4th', u'2010\n']",9781400034376,The Invisible Bridge,Julie Orringer,Knopf Doubleday Publishing Group,2011
231,9780307887436,Ready Player One,Ernest Cline, Crown Publishers,"[u'August', u'16th', u'2011\n']",9780307887443,Ready Player One,Ernest Cline,Crown/Archetype,2012
